games_played_1,games_played_2,goals_1,goals_2,height,plus_minus_1,plus_minus_2,ppg_3,shots_1,shots_2,avg_toi_1,avg_toi_2,weight,points_1,points_2,age,position_C,position_D,position_L,position_R
0.8414634146341463,0.5853658536585366,0.18840579710144928,0.10416666666666667,76,-16,-14,0.6607142857142857,2.072463768115942,1.4583333333333333,18.73,16.58,220,0.6086956521739131,0.3541666666666667,36,True,False,False,False
0.975609756097561,0.9878048780487805,0.2125,0.13580246913580246,77,-10,8,0.6666666666666666,2.125,2.4814814814814814,25.05,22.53,228,0.575,0.4567901234567901,27,False,True,False,False
0.9878048780487805,0.36585365853658536,0.13580246913580246,0.3,77,8,0,0.6956521739130435,2.4814814814814814,2.7,22.53,16.28,228,0.4567901234567901,0.6666666666666666,28,False,True,False,False
0.36585365853658536,0.8414634146341463,0.3,0.3188405797101449,77,0,26,0.7317073170731707,2.7,3.550724637681159,16.28,16.82,228,0.6666666666666666,0.6956521739130435,29,False,True,False,False
0.8414634146341463,1.0,0.3188405797101449,0.2073170731707317,77,26,-9,0.9146341463414634,3.550724637681159,2.9878048780487805,16.82,23.95,228,0.6956521739130435,0.7317073170731707,30,False,True,False,False
1.0,1.0,0.2073170731707317,0.32926829268292684,77,-9,-5,0.926829268292683,2.9878048780487805,4.304878048780488,23.95,25.87,228,0.7317073170731707,0.9146341463414634,31,False,True,False,False
1.0,1.0,0.32926829268292684,0.35365853658536583,77,-5,19,0.8170731707317073,4.304878048780488,3.902439024390244,25.87,24.87,228,0.9146341463414634,0.926829268292683,32,False,True,False,False
1.0,1.0,0.35365853658536583,0.14634146341463414,77,19,-16,1.0121951219512195,3.902439024390244,4.048780487804878,24.87,25.25,228,0.926829268292683,0.8170731707317073,33,False,True,False,False
1.0,1.0,0.14634146341463414,0.1951219512195122,77,-16,13,0.6428571428571429,4.048780487804878,3.658536585365854,25.25,25.1,228,0.8170731707317073,1.0121951219512195,34,False,True,False,False
1.0,0.8536585365853658,0.1951219512195122,0.17142857142857143,77,13,-22,0.5178571428571429,3.658536585365854,3.2142857142857144,25.1,25.42,228,1.0121951219512195,0.6428571428571429,35,False,True,False,False
0.8536585365853658,0.6829268292682927,0.17142857142857143,0.125,77,-22,-13,0.6585365853658537,3.2142857142857144,2.4642857142857144,25.42,26.15,228,0.6428571428571429,0.5178571428571429,36,False,True,False,False
0.6829268292682927,1.0,0.125,0.12195121951219512,77,-13,-15,0.7439024390243902,2.4642857142857144,2.475609756097561,26.15,26.15,228,0.5178571428571429,0.6585365853658537,37,False,True,False,False
1.0,1.0,0.12195121951219512,0.21951219512195122,77,-15,19,0.524390243902439,2.475609756097561,3.1097560975609757,26.15,23.22,228,0.6585365853658537,0.7439024390243902,38,False,True,False,False
0.2804878048780488,0.975609756097561,0.043478260869565216,0.0375,74,-8,-4,0.0952380952380952,0.9130434782608695,0.75,14.85,17.2,215,0.043478260869565216,0.175,28,False,True,False,False
0.975609756097561,0.5121951219512195,0.0375,0.047619047619047616,74,-4,5,0.1884057971014492,0.75,0.9523809523809523,17.2,16.7,215,0.175,0.09523809523809523,29,False,True,False,False
